pid,face_id,version,trust_rating,emotion_rating,fem_choice,femininity_full,masc_choice,masculinity_full,export_timestamp,data_source
test_044,face_28,both,1,3,neither,6,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_28,left,2,9,neither,6,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_28,right,1,5,neither,6,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_29,both,2,1,both,4,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_29,left,6,4,both,4,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_29,right,4,9,both,4,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_30,both,1,3,right,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_30,left,7,6,right,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_30,right,9,8,right,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_31,both,3,1,right,7,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_31,left,4,6,right,7,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_31,right,2,6,right,7,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_32,both,4,6,right,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_32,left,8,3,right,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_32,right,1,3,right,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_33,both,6,3,left,5,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_33,left,2,5,left,5,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_33,right,1,2,left,5,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_34,both,3,2,right,3,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_34,left,6,5,right,3,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_34,right,9,7,right,3,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_35,both,6,2,neither,9,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_35,left,7,4,neither,9,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_044,face_35,right,9,8,neither,9,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_1,both,7,8,right,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_1,left,2,6,right,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_1,right,1,1,right,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_2,both,8,3,left,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_2,left,8,4,left,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_2,right,5,1,left,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_3,both,8,7,both,3,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_3,left,2,4,both,3,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_3,right,7,8,both,3,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_4,both,9,4,left,2,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_4,left,7,4,left,2,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_4,right,2,9,left,2,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_5,both,2,7,both,5,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_5,left,3,3,both,5,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_5,right,4,7,both,5,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_6,both,7,9,right,6,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_6,left,9,7,right,6,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_6,right,5,2,right,6,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_7,both,3,2,left,5,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_7,left,4,2,left,5,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_7,right,1,1,left,5,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_8,both,1,4,both,5,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_8,left,8,6,both,5,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_8,right,5,5,both,5,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_9,both,5,3,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_9,left,7,2,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_9,right,5,1,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_10,both,7,9,neither,2,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_10,left,2,5,neither,2,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_10,right,2,8,neither,2,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_11,both,7,3,both,5,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_11,left,5,5,both,5,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_11,right,1,4,both,5,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_12,both,5,9,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_12,left,9,9,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_12,right,7,1,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_13,both,3,8,right,9,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_13,left,5,7,right,9,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_13,right,3,8,right,9,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_14,both,3,8,both,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_14,left,7,7,both,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_14,right,7,8,both,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_15,both,2,2,left,4,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_15,left,1,2,left,4,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_15,right,7,1,left,4,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_16,both,8,7,left,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_16,left,8,8,left,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_16,right,7,5,left,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_17,both,5,8,right,9,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_17,left,2,4,right,9,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_17,right,2,4,right,9,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_18,both,9,1,right,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_18,left,4,2,right,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_18,right,8,5,right,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_19,both,7,9,right,8,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_19,left,3,5,right,8,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_19,right,2,5,right,8,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_20,both,2,5,neither,4,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_20,left,4,2,neither,4,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_20,right,5,5,neither,4,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_21,both,5,7,right,6,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_21,left,1,7,right,6,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_21,right,6,4,right,6,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_22,both,1,6,both,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_22,left,5,1,both,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_22,right,3,1,both,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_23,both,6,2,left,7,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_23,left,2,4,left,7,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_23,right,3,3,left,7,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_24,both,2,4,right,4,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_24,left,9,6,right,4,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_24,right,6,1,right,4,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_25,both,6,5,right,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_25,left,8,8,right,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_25,right,1,5,right,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_26,both,4,1,left,1,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_26,left,9,8,left,1,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_26,right,5,5,left,1,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_27,both,3,9,neither,4,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_27,left,1,3,neither,4,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_27,right,4,7,neither,4,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_28,both,2,7,both,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_28,left,7,4,both,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_28,right,3,1,both,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_29,both,2,8,neither,1,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_29,left,7,8,neither,1,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_29,right,4,1,neither,1,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_30,both,5,1,right,7,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_30,left,9,8,right,7,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_30,right,9,2,right,7,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_31,both,5,6,right,6,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_31,left,7,7,right,6,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_31,right,3,8,right,6,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_32,both,9,8,left,6,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_32,left,8,8,left,6,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_32,right,3,4,left,6,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_33,both,1,1,right,2,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_33,left,6,5,right,2,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_33,right,4,4,right,2,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_34,both,9,4,right,3,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_34,left,6,2,right,3,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_34,right,3,9,right,3,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_35,both,2,5,left,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_35,left,3,3,left,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_045,face_35,right,4,3,left,9,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_1,both,2,7,neither,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_1,left,1,1,neither,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_1,right,9,8,neither,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_2,both,3,6,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_2,left,3,1,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_2,right,8,7,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_3,both,4,6,left,9,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_3,left,8,9,left,9,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_3,right,5,6,left,9,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_4,both,6,7,left,8,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_4,left,3,7,left,8,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_4,right,8,4,left,8,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_5,both,2,1,right,5,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_5,left,4,3,right,5,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_5,right,1,1,right,5,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_6,both,6,4,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_6,left,6,3,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_6,right,8,1,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_7,both,8,3,both,7,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_7,left,7,9,both,7,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_7,right,4,6,both,7,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_8,both,9,4,left,2,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_8,left,3,4,left,2,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_8,right,2,7,left,2,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_9,both,1,8,neither,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_9,left,5,5,neither,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_9,right,8,7,neither,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_10,both,4,2,neither,7,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_10,left,1,3,neither,7,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_10,right,7,9,neither,7,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_11,both,2,6,right,1,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_11,left,9,2,right,1,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_11,right,5,2,right,1,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_12,both,5,5,right,5,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_12,left,6,2,right,5,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_12,right,6,8,right,5,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_13,both,4,9,right,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_13,left,2,2,right,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_13,right,7,5,right,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_14,both,6,8,right,9,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_14,left,7,6,right,9,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_14,right,6,3,right,9,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_15,both,9,1,right,3,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_15,left,1,8,right,3,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_15,right,6,1,right,3,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_16,both,3,1,left,3,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_16,left,3,3,left,3,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_16,right,9,9,left,3,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_17,both,3,8,neither,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_17,left,2,6,neither,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_17,right,7,7,neither,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_18,both,2,9,both,5,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_18,left,7,1,both,5,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_18,right,2,4,both,5,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_19,both,3,6,left,2,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_19,left,9,2,left,2,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_19,right,6,2,left,2,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_20,both,8,2,left,1,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_20,left,5,6,left,1,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_20,right,5,9,left,1,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_21,both,5,5,right,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_21,left,3,7,right,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_21,right,1,9,right,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_22,both,5,4,left,6,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_22,left,4,8,left,6,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_22,right,2,6,left,6,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_23,both,9,2,right,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_23,left,1,8,right,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_23,right,5,1,right,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_24,both,4,6,both,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_24,left,7,9,both,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_24,right,8,1,both,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_25,both,2,6,left,1,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_25,left,6,8,left,1,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_25,right,2,4,left,1,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_26,both,1,6,neither,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_26,left,8,1,neither,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_26,right,2,4,neither,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_27,both,5,4,right,8,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_27,left,3,4,right,8,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_27,right,6,7,right,8,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_28,both,1,4,left,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_28,left,7,9,left,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_28,right,1,9,left,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_29,both,2,7,left,8,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_29,left,2,5,left,8,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_29,right,7,8,left,8,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_30,both,5,7,both,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_30,left,7,3,both,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_30,right,7,9,both,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_31,both,4,2,neither,3,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_31,left,9,5,neither,3,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_31,right,8,8,neither,3,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_32,both,3,8,right,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_32,left,5,7,right,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_32,right,4,9,right,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_33,both,7,5,right,3,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_33,left,2,8,right,3,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_33,right,3,1,right,3,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_34,both,6,2,neither,9,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_34,left,5,8,neither,9,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_34,right,1,6,neither,9,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_35,both,1,1,both,9,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_35,left,8,8,both,9,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_046,face_35,right,4,1,both,9,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_1,both,8,1,left,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_1,left,6,9,left,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_1,right,5,7,left,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_2,both,9,7,both,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_2,left,1,4,both,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_2,right,9,8,both,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_3,both,9,7,left,1,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_3,left,4,3,left,1,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_3,right,3,6,left,1,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_4,both,6,9,both,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_4,left,5,6,both,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_4,right,2,5,both,6,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_5,both,4,4,left,9,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_5,left,5,7,left,9,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_5,right,7,8,left,9,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_6,both,8,3,left,6,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_6,left,9,2,left,6,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_6,right,9,5,left,6,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_7,both,6,3,both,3,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_7,left,6,3,both,3,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_7,right,9,5,both,3,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_8,both,2,8,right,2,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_8,left,9,5,right,2,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_8,right,9,6,right,2,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_9,both,7,3,right,6,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_9,left,2,9,right,6,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_9,right,8,2,right,6,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_10,both,1,6,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_10,left,9,4,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_10,right,2,5,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_11,both,6,8,neither,4,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_11,left,3,7,neither,4,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_11,right,6,6,neither,4,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_12,both,7,7,left,3,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_12,left,5,1,left,3,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_12,right,2,1,left,3,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_13,both,8,7,both,9,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
